"","X.1","X","H","diameter","albedo","rot_per","diameter_sigma","epoch","e","a","q","i","om","w","ma","ad","n","tp","per","moid","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","rms","neo_flag","pha_flag","class_var"
"750",757,2714,11.4,13.252,0.204,33.62,0.117,2458600.5,0.149907646135123,2.7358662259936,2.32573895991432,6.74501451571943,200.635596876001,144.067395092134,330.331333309769,3.14599349207288,0.217801961528191,2458736.7185468,1652.87767600479,1.32194,2.29922,3.326,3.622e-08,1.2195e-08,9.8809e-08,4.131e-06,3.2409e-05,3.5614e-05,1.7255e-05,1.4023e-08,1.4562e-09,7.97e-05,1.1051e-05,0.48098,0,0,"A"
"754",761,2736,11.8,12.766,0.236,12.157,0.052,2458600.5,0.195809669592999,2.74605220530248,2.20834863029707,8.82364151928791,339.451821001544,105.391659718554,358.935106551975,3.28375578030788,0.216591241084987,2458605.4166044,1662.11707452538,1.24386,2.00226,3.303,4.0741e-08,1.3294e-08,1.1264e-07,5.1322e-06,3.0824e-05,3.3469e-05,1.3318e-05,1.5897e-08,1.5728e-09,6.1502e-05,1.207e-05,0.40957,0,0,"S"
"761",768,2808,13.6,12.014,0.037,7.919,0.068,2458600.5,0.18042966331227,2.42877325984635,1.99055051831043,2.47410115197409,357.216069733724,348.387523080244,266.796344037766,2.86699600138228,0.260389588177267,2458958.43925792,1382.54375883463,0.982494,2.5386,3.485,4.366e-08,8.5594e-09,1.0664e-07,4.6593e-06,7.8908e-05,7.9482e-05,1.056e-05,1.0104e-08,1.3765e-09,4.1197e-05,7.3084e-06,0.49463,0,0,"B"
"764",771,2826,12.1,9.301,0.324,3.7386,0.131,2458600.5,0.0304213449102992,2.3089283640004,2.23868765786597,8.62194442721968,345.502589110334,205.664519311141,311.313658699093,2.37916907013483,0.280923703756,2458773.80805713,1281.48673531901,1.24344,2.59142,3.57,6.1535e-08,9.0719e-09,1.3965e-07,6.4418e-06,2.3917e-05,6.7437e-05,6.2828e-05,9.3479e-09,1.6556e-09,0.0002236,7.5525e-06,0.42068,0,0,"S"
"771",779,2873,12.8,6.552,0.251,131.3,0.099,2458600.5,0.133733755005071,2.24447617594173,1.94431394891362,4.89295438565976,79.1779917786886,322.787685130047,293.900944184783,2.54463840296984,0.293110633428437,2458826.00889759,1228.20518583436,0.955196,2.8255,3.615,4.2145e-08,7.8743e-09,9.4364e-08,4.6339e-06,5.0065e-05,5.2923e-05,1.9028e-05,8.9273e-09,1.5425e-09,6.5457e-05,6.4633e-06,0.47189,0,0,"S"
"772",780,2874,12.2,9.511,0.282,5.628,0.298,2458600.5,0.103874873197941,2.79578767715295,2.50537558670032,9.04534155297735,340.250566387704,170.263982627479,258.452062800868,3.08619976760558,0.210837469150709,2459082.1408469,1707.47638666952,1.51697,1.91153,3.301,5.7346e-08,1.5281e-08,1.6123e-07,6.4324e-06,2.5877e-05,3.4524e-05,2.2352e-05,1.6868e-08,1.7285e-09,0.0001068,1.3999e-05,0.48909,0,0,"S"
"774",782,2880,13,5.672,0.241,3.48011,0.064,2458600.5,0.154836845796501,2.24765550168176,1.8996356133642,4.61591937105831,173.006383283235,326.619119445883,260.251321523339,2.59567538999932,0.292488942586406,2458941.53401515,1230.81575944927,0.914948,2.42873,3.609,3.2642e-08,6.9404e-09,7.1974e-08,4.1257e-06,4.2145e-05,4.4423e-05,1.5334e-05,8.015e-09,1.3547e-09,5.3155e-05,5.7008e-06,0.46519,0,0,"S"
"776",784,2901,14,4.12,0.247,30,0.099,2458600.5,0.198759294332991,2.20278147940184,1.76495818698615,4.37748465892652,178.419243340853,158.912109288195,192.549869841776,2.64060477181754,0.301471977268571,2459155.94177497,1194.14083942962,0.755807,2.74487,3.634,3.7395e-08,6.4597e-09,8.1827e-08,4.4103e-06,4.2337e-05,4.3422e-05,9.8153e-06,7.7436e-09,1.3261e-09,3.303e-05,5.2528e-06,0.47718,0,0,"S"
"778",786,2910,11.6,12.214,0.358,4.201,0.192,2458600.5,0.0980756820233226,2.7917998284008,2.5179921561578,9.61797634078533,149.231281428848,64.4204407580241,114.118538514008,3.0656075006438,0.211289375537471,2458060.39457244,1703.82443075637,1.53135,1.94487,3.301,3.6106e-08,1.4007e-08,1.0297e-07,3.9543e-06,2.3398e-05,3.0975e-05,2.1854e-05,1.5381e-08,1.5901e-09,0.00010236,1.2823e-05,0.46823,0,0,"S"
"783",791,2952,11.8,12.546,0.257,6.2945,0.097,2458600.5,0.0212923794759523,2.82873812462819,2.76850755904051,1.07264512457068,250.923256338014,13.41689849195,235.051617013692,2.88896869021587,0.207164319755485,2459203.63659772,1737.75098156336,1.75222,2.10619,3.314,3.7981e-08,1.3327e-08,1.0602e-07,4.6831e-06,0.00026194,0.00029218,0.00013049,1.3611e-08,1.464e-09,0.00063006,1.2281e-05,0.48202,0,0,"S"
"785",793,2956,10.8,22.473,0.211,6.8191,0.107,2458600.5,0.0931211517683937,3.01874840496497,2.73763907659563,8.71481502103717,249.4217762827,62.1610476027484,246.076073570668,3.2998577333343,0.187915972537414,2459206.74929798,1915.74987021566,1.73588,1.92075,3.223,3.8239e-08,1.8574e-08,1.1597e-07,4.9634e-06,2.7968e-05,3.8859e-05,2.8489e-05,2.0304e-08,1.7343e-09,0.00015376,1.7681e-05,0.48694,0,0,"K"
"786",794,2972,13,12.079,0.05,24,0.093,2458600.5,0.1527548642899,2.46830348659386,2.09125812247293,1.55576018775082,336.247726528534,91.3213067908215,246.528421027811,2.84534885071479,0.254159436464771,2459046.95825687,1416.4337354828,1.10565,2.43768,3.469,3.6083e-08,8.8134e-09,8.8622e-08,3.6319e-06,0.0001457,0.00014618,1.4099e-05,1.016e-08,1.3613e-09,5.668e-05,7.5864e-06,0.46299,0,0,"B"
"788",796,2987,11.8,13.671,0.216,29.494,0.055,2458600.5,0.123786081756915,2.60771703813666,2.28491796365498,14.7332230466836,100.896052385129,133.925151664112,322.007245774375,2.93051611261834,0.234052549953276,2458762.82574366,1538.11611995626,1.29484,2.18068,3.354,4.7674e-08,1.4463e-08,1.2204e-07,4.8496e-06,2.0158e-05,2.7676e-05,2.0648e-05,1.6253e-08,1.9471e-09,8.8587e-05,1.2796e-05,0.44866,0,0,"S"
"795",803,3059,13.2,7.145,0.218,2.80265,0.635,2458600.5,0.177490592349661,2.27744103924337,1.87321668014664,7.25872267671811,326.711780440537,5.01218730479567,238.562696490924,2.68166539834011,0.286769764984511,2459023.96620299,1255.36246828338,0.861722,2.66767,3.576,4.6096e-08,9.4469e-09,1.0693e-07,5.2282e-06,3.1865e-05,3.4262e-05,1.5804e-05,1.1124e-08,1.7843e-09,5.6642e-05,7.8109e-06,0.47906,0,0,"S"
"798",806,3150,11.5,13.618,0.237,19.49,0.154,2458600.5,0.136092316542557,2.76419493310967,2.38800924128758,19.4976247499241,212.327867066762,38.0821955144663,268.966439472401,3.14038062493177,0.214462356688396,2459024.97337581,1678.61626421957,1.4014,1.90604,3.244,4.4276e-08,1.6044e-08,1.1995e-07,5.6657e-06,1.3232e-05,2.3838e-05,2.1127e-05,1.8228e-08,1.8672e-09,9.9671e-05,1.4615e-05,0.44071,0,0,"S"
"800",808,3169,12.4,9.597,0.304,6.0724,0.11,2458600.5,0.0885190275004505,2.92727296646801,2.6681536102479,2.01580916088604,26.7836418205116,80.1272800103934,250.537409052606,3.18639232268812,0.196792816257375,2459156.7326564,1829.33506845684,1.6861,1.91012,3.271,3.1157e-08,1.4023e-08,9.139e-08,3.8384e-06,0.00010106,0.00010352,2.2489e-05,1.5264e-08,1.4141e-09,0.00011533,1.3145e-05,0.4594,0,0,"S"
"805",813,3208,13.4,5.818,0.25,27.98,0.193,2458600.5,0.0535712454992115,2.19213316431646,2.0746978604039,5.23325768010416,128.249092291082,30.7658575139892,154.811265085883,2.30956846822902,0.303671248643279,2458090.70111131,1185.49254039815,1.08634,2.66586,3.665,3.6657e-08,6.6649e-09,7.9061e-08,3.4422e-06,5.5733e-05,7.3738e-05,4.7642e-05,7.022e-09,1.3849e-09,0.00015682,5.4065e-06,0.46528,0,0,"S"
"808",817,3253,11.2,31.104,0.073,6.62,0.895,2458600.5,0.161493611419873,3.96891604232349,3.3279614572264,4.43865569883746,43.4993017263596,304.69176084716,258.735482336126,4.60987062742057,0.124651125980101,2459412.88349728,2888.06055436249,2.32364,0.849652,3.03,5.7401e-08,3.5902e-08,2.2646e-07,4.594e-06,6.1948e-05,6.3609e-05,1.8864e-05,4.17e-08,1.6914e-09,0.00015823,3.9188e-05,0.49348,0,0,"T"
"813",822,3308,13.6,5.038,0.408,2.5041,0.083,2458600.5,0.0533884847690018,1.81751407170015,1.72047974936574,21.1354393789601,29.7940289527521,218.61669131809,317.543785660473,1.91454839403456,0.402241986623516,2458706.04893758,894.983646590199,0.728694,3.07424,3.964,4.6169e-08,5.2635e-09,8.3862e-08,6.8087e-06,1.24e-05,6.3414e-05,6.3779e-05,5.5445e-09,1.7473e-09,0.00015857,3.8878e-06,0.41981,0,0,"S"
"817",826,3362,12.1,9.365,0.319,3.0219,0.197,2458600.5,0.101716252218877,2.77667130286709,2.49423870429575,3.33135631199609,183.16572900166,312.22761834,311.861173742795,3.05910390143844,0.213018521553182,2458826.48422854,1689.9938905553,1.50995,1.97119,3.325,3.863e-08,1.423e-08,1.0598e-07,4.7162e-06,6.7308e-05,7.0832e-05,2.4103e-05,1.5678e-08,1.6376e-09,0.00011396,1.2992e-05,0.45694,0,0,"S"
"818",827,3363,13.4,5.399,0.183,7.584,0.094,2458600.5,0.104266335375777,2.19890596808422,1.96963410095615,5.54894722547423,145.986209534323,108.555490626343,222.332577769946,2.42817783521229,0.30226933244799,2459055.94621122,1190.99081962588,0.962962,2.61024,3.653,3.5957e-08,8.6097e-09,7.8698e-08,5.5194e-06,3.8931e-05,4.8374e-05,3.0798e-05,9.5074e-09,1.7753e-09,0.00010266,6.9949e-06,0.50338,0,0,"S"
"821",830,3375,12.4,7.894,0.212,7.916,0.15,2458600.5,0.066048692185523,2.34914684518031,2.1939887683044,6.34776326331855,250.065866577225,328.407875834051,220.993239032389,2.50430492205621,0.273740354809864,2459108.30514646,1315.11482934276,1.18792,2.48479,3.548,4.5562e-08,9.9781e-09,1.0638e-07,4.6733e-06,4.1992e-05,5.4213e-05,3.6223e-05,1.0637e-08,1.7441e-09,0.0001335,8.379e-06,0.45015,0,0,"S"
"822",831,3384,12.3,7.689,0.318,2.95893,0.06,2458600.5,0.0408044706343096,2.22065179710033,2.13003927605652,6.80301067254189,197.684391126439,67.8524665184304,96.7203450942195,2.31126431814413,0.29784024160607,2458275.76099035,1208.7016786541,1.12539,2.69562,3.639,3.2813e-08,7.3131e-09,7.2924e-08,4.2549e-06,3.518e-05,7.0694e-05,6.0736e-05,7.6115e-09,1.4713e-09,0.00020398,5.9707e-06,0.46915,0,0,"S"
"824",833,3394,11.8,10.863,0.207,18.293,0.129,2458600.5,0.0571082709987092,2.79206418674487,2.63261422852245,4.02964700468115,4.91319635309566,105.069706281081,350.770008503345,2.95151414496729,0.211259368282872,2458644.19032991,1704.06644176824,1.65311,2.10337,3.323,4.0039e-08,1.4571e-08,1.132e-07,4.8604e-06,6.0382e-05,7.4166e-05,4.2731e-05,1.5403e-08,1.6538e-09,0.00020234,1.334e-05,0.4529,0,0,"S"
"825",834,3400,12.3,7.023,0.377,4.2261,1.045,2458600.5,0.360032075172558,2.36712631383366,1.51488491486856,21.7957985070349,322.372621564816,108.607959031488,66.6732143370338,3.21936771279876,0.270627499012449,2458354.13473934,1330.24175781723,0.661699,2.39969,3.367,4.6151e-08,9.4425e-09,1.1016e-07,7.32e-06,1.7499e-05,2.1076e-05,1.0221e-05,1.2842e-08,1.6193e-09,3.7041e-05,7.9595e-06,0.42177,0,0,"S"
"827",836,3416,13.5,4.581,0.403,5.467,1.075,2458600.5,0.226935246943982,2.42326697705562,1.87334228720631,7.94906603164082,88.370500732872,113.343965127061,274.282608119957,2.97319166690493,0.261277599831602,2458928.57019023,1377.84486780354,0.886787,2.02583,3.464,4.8289e-08,9.3538e-09,1.1972e-07,4.0187e-06,3.5708e-05,3.6802e-05,1.0266e-05,1.1476e-08,1.5128e-09,4.0218e-05,7.9777e-06,0.51897,0,0,"S"
"830",839,3457,12.6,7.396,0.245,3.8565,0.098,2458600.5,0.156375670055428,2.44892200267812,2.06597018359584,2.13204649909714,155.987377705365,336.410126797834,158.356807498736,2.83187382176039,0.257182636447128,2457984.76322365,1399.78345728643,1.08099,2.21036,3.479,3.633e-08,9.2718e-09,8.7639e-08,4.1227e-06,0.00010048,0.00010131,1.4432e-05,1.0722e-08,1.4606e-09,5.4421e-05,7.9495e-06,0.47445,0,0,"S"
"832",841,3492,13.1,6.3,0.281,6.112,0.288,2458600.5,0.0881236766130127,2.20351222780314,2.00933062882739,5.97592374556221,122.123562692256,76.75249185432,68.0995969467562,2.39769382677888,0.301322024458809,2458374.49728059,1194.73510323907,1.01768,2.57258,3.651,4.0592e-08,6.797e-09,9.1845e-08,4.1502e-06,3.4452e-05,4.0977e-05,2.3248e-05,7.396e-09,1.3942e-09,7.6816e-05,5.528e-06,0.47213,0,0,"S"
"835",844,3533,12.3,9.011,0.229,6.221,0.226,2458600.5,0.194922256522392,2.75258449885005,2.21604451706564,7.63826395552533,247.088090374659,201.020683771123,0.186981736310785,3.28912448063446,0.215820693715915,2458599.63362462,1668.05135226685,1.23419,1.95756,3.304,3.385e-08,1.368e-08,9.4818e-08,3.8371e-06,3.6716e-05,3.8738e-05,1.2341e-05,1.6347e-08,1.6089e-09,5.718e-05,1.2435e-05,0.41313,0,0,"S"
"837",846,3545,12.2,9.98,0.234,3.754,1.014,2458600.5,0.0265717444601651,2.69369177159722,2.62211568218789,7.02658836489299,335.178198171876,248.573965916601,147.701399820834,2.76526786100655,0.222937036844865,2457937.97482289,1614.80570969692,1.62397,2.23007,3.359,3.7336e-08,1.2832e-08,9.9123e-08,4.9891e-06,3.0273e-05,9.7054e-05,9.1948e-05,1.3173e-08,1.5931e-09,0.00041331,1.1539e-05,0.50232,0,0,"S"
"846",856,3673,12,9.068,0.309,11.28,1.623,2458600.5,0.376018500009157,2.35928745601004,1.47215172571073,21.0298685820695,296.843973400002,98.2024325305671,109.612476618196,3.24642318630936,0.271977380074636,2458197.47943782,1323.63948759712,0.640756,2.62486,3.37,4.2234e-08,9.2168e-09,9.9022e-08,7.2275e-06,1.4853e-05,1.7936e-05,1.2087e-05,1.2683e-08,1.5938e-09,4.3031e-05,7.7564e-06,0.44094,0,0,"S"
"847",857,3677,12.6,7.972,0.253,4.184,0.1,2458600.5,0.188238339486582,2.55307976092819,2.07249226615427,8.2842684320851,141.997535619537,51.5594936882237,327.29759954784,3.03366725570211,0.24160588003909,2458735.85432352,1490.02996095026,1.08502,1.95167,3.4,4.5296e-08,1.0601e-08,1.1798e-07,5.2002e-06,2.4787e-05,2.8326e-05,1.5804e-05,1.2596e-08,1.5048e-09,6.5937e-05,9.2803e-06,0.50738,0,0,"S"
"853",863,3711,11.6,11.159,0.325,9.341,0.108,2458600.5,0.25511066208792,2.73504894820471,2.03730880018533,31.7013308827027,287.889884314406,200.749871293459,204.541546308085,3.43278909622408,0.21789959305468,2459313.9407711,1652.13709192041,1.06905,1.76983,3.095,7.7279e-08,1.7947e-08,2.079e-07,8.3976e-06,1.1627e-05,1.5798e-05,1.4847e-05,2.2525e-08,2.1447e-09,7.2816e-05,1.6261e-05,0.4371,0,0,"S"
"859",870,3766,11.5,13.393,0.326,6.581,0.114,2458600.5,0.136643570443795,2.60383632689688,2.24803883433843,13.7019351191277,122.804215881465,74.6309670809093,334.262960310132,2.95963381945532,0.234575986483929,2458710.21728213,1534.68394355304,1.29374,2.13439,3.36,4.6971e-08,1.3857e-08,1.2218e-07,4.284e-06,2.1257e-05,2.5976e-05,1.669e-05,1.5751e-08,1.8726e-09,7.1534e-05,1.2251e-05,0.44862,0,0,"S"
"861",872,3791,13.3,5.161,0.289,2.9274,0.174,2458600.5,0.220276411529222,2.29223192162116,1.78730729953371,23.6967134015926,63.3168551318488,50.8207886728193,352.50128802889,2.7971565437086,0.283998626427296,2458626.9040431,1267.61176463704,0.866918,2.60817,3.456,5.1531e-08,8.7154e-09,1.1811e-07,5.5375e-06,1.5143e-05,2.0589e-05,1.2858e-05,1.0635e-08,1.6197e-09,4.5306e-05,7.2295e-06,0.40048,0,0,"S"
"863",874,3808,12.6,8.243,0.285,5.71,0.174,2458600.5,0.107006958313696,2.69024339001013,2.40236862772162,6.56087904570497,124.658275725276,307.511241859765,91.1452008181815,2.97811815229864,0.223365818648477,2458192.4465146,1611.70586519575,1.42385,2.25499,3.355,4.449e-08,1.3803e-08,1.2359e-07,3.6697e-06,4.7347e-05,5.2129e-05,2.1358e-05,1.528e-08,1.7191e-09,9.5526e-05,1.2404e-05,0.49691,0,0,"S"
"864",875,3812,13.5,5.22,0.309,12.3,0.128,2458600.5,0.175652056595154,2.19093568570987,1.80609332664722,4.15743268138685,319.79145064083,349.463119616894,35.283466382383,2.57577804477252,0.303920244660811,2458484.4055081,1184.5212891355,0.790936,2.67344,3.649,4.06e-08,7.4791e-09,9.093e-08,4.3617e-06,5.9868e-05,6.1178e-05,1.3526e-05,8.7929e-09,1.5562e-09,4.4293e-05,6.0653e-06,0.51791,0,0,"S"
"868",879,3840,13.1,6.252,0.294,3.595,0.11,2458600.5,0.160687425638717,2.27352386660693,1.90819716935368,5.22398209219068,46.0763219544195,359.657282102744,118.252067485611,2.63885056386018,0.287511219965595,2458189.20451212,1252.12504765233,0.917088,2.74247,3.588,3.6979e-08,7.5049e-09,8.5363e-08,4.0989e-06,3.8097e-05,3.9649e-05,1.0984e-05,8.7109e-09,1.4236e-09,3.765e-05,6.1999e-06,0.44581,0,0,"S"
"869",880,3843,11.7,15.538,0.168,13.33,0.718,2458600.5,0.104035160517644,2.73247886223625,2.44820498519243,3.82983359075276,137.968907551101,230.267904869243,46.732272223134,3.01675273928006,0.21820708986188,2458386.33522537,1649.80890505378,1.44814,2.43758,3.343,4.2199e-08,1.2829e-08,1.1664e-07,4.5142e-06,6.6421e-05,6.9482e-05,2.0961e-05,1.4164e-08,1.5368e-09,9.5942e-05,1.1619e-05,0.46678,0,0,"L"
"870",881,3848,13,5.798,0.398,2.778,0.125,2458600.5,0.0479787344830828,2.47411854304211,2.35541346638582,5.77521558865333,25.9223563274903,78.1169034211085,85.6510989705094,2.5928236196984,0.253263915892823,2458262.3108874,1421.44212976769,1.38057,2.45915,3.474,3.2362e-08,9.3538e-09,8.0141e-08,5.0477e-06,3.5897e-05,7.647e-05,6.4774e-05,9.8026e-09,1.4363e-09,0.00025584,8.061e-06,0.49977,0,0,"V"
"871",882,3859,11.6,12.812,0.172,6.114,0.184,2458600.5,0.153138224769754,2.80674327431469,2.37692359190169,8.12896111099818,289.455518849466,44.2813357526892,338.897731024157,3.23656295672769,0.20960422763159,2458701.17673355,1717.52260948072,1.3732,2.12841,3.291,4.301e-08,1.5515e-08,1.2488e-07,4.9243e-06,2.6539e-05,2.9921e-05,1.5834e-05,1.7891e-08,1.738e-09,7.5943e-05,1.4241e-05,0.45788,0,0,"S"
"872",883,3860,12.3,8.175,0.29,11.91,0.216,2458600.5,0.190687139493284,2.55339810162491,2.06649792163847,5.67215424230138,198.104924120492,342.97334379862,249.778341263719,3.04029828161135,0.241560698725509,2459056.78969993,1490.30865492352,1.07045,1.92732,3.406,4.5901e-08,8.9397e-09,1.2029e-07,4.3377e-06,3.5306e-05,3.6355e-05,1.1078e-05,1.0644e-08,1.2686e-09,4.7398e-05,7.8266e-06,0.47587,0,0,"S"
"874",885,3872,12.8,5.021,0.419,2.4782,0.581,2458600.5,0.133585110253647,1.8920189142396,1.63927335897892,23.3573550074061,250.05339280942,267.616325555632,7.97176206802411,2.14476446950028,0.378717927014846,2458579.4506609,950.575545334267,0.787059,3.07379,3.847,5.1574e-08,7.5567e-09,9.7519e-08,6.0193e-06,1.3101e-05,2.6981e-05,2.8079e-05,8.5661e-09,2.2689e-09,7.409e-05,5.6949e-06,0.41957,0,0,"S"
"878",889,3907,17.3,1,0.23,4.42601,0.15,2454919.5,0.458790347015689,1.92690698707858,1.04286066180984,2.18166514830435,261.523823053829,126.244266056116,233.514507040202,2.81095331234732,0.36847917360944,2455262.76361439,976.988730390426,0.0555272,2.65108,3.781,4.1563e-09,2.2013e-09,8.0859e-09,1.3407e-06,4.7717e-05,4.7253e-05,1.2906e-06,3.2113e-09,6.3143e-10,3.9579e-06,1.6742e-06,0.44074,1,1,"V"
"884",895,4038,12.8,6.634,0.473,2.77203,0.703,2458600.5,0.0622383818867037,2.41647645887599,2.26607887420824,5.04414000585246,275.458943360874,126.114954818337,108.606800702472,2.56687404354375,0.262379693827743,2458186.57009895,1372.05739799493,1.27846,2.67275,3.508,4.3174e-08,9.2548e-09,1.0667e-07,3.779e-06,5.6538e-05,6.6079e-05,3.3983e-05,9.8308e-09,1.5073e-09,0.00012914,7.8822e-06,0.44896,0,0,"S"
"885",896,4071,13.4,4.694,0.384,4.006,0.161,2458600.5,0.064680186615019,2.14490883278473,2.00617572920802,2.16129237398312,21.3022700320815,126.238646384249,242.065295955497,2.28364193636145,0.313755116999248,2458976.38137262,1147.39164557072,1.01865,2.70069,3.706,4.2705e-08,6.7233e-09,9.0352e-08,3.9354e-06,0.00010147,0.00010458,2.4872e-05,7.1581e-09,1.4752e-09,7.9394e-05,5.3948e-06,0.46384,0,0,"S"
"888",899,4115,13.7,4.693,0.245,38.143,0.065,2458600.5,0.0805358562547585,1.87235071182396,1.72155934403801,24.1118832591383,185.094012421911,322.625619643191,320.141966630472,2.02314207960991,0.384700963205844,2458704.10783357,935.791782271607,0.746764,2.97023,3.871,5.3674e-08,5.5571e-09,1.0196e-07,7.5211e-06,8.8719e-06,4.1213e-05,3.7908e-05,6.0047e-09,1.7127e-09,9.8381e-05,4.1661e-06,0.43827,0,0,"S"
"891",902,4181,12.2,10.397,0.215,3.0179,0.207,2458600.5,0.131105916373464,2.8009507989745,2.43372957775797,8.04862608456909,261.526351329279,30.7587990476303,125.544045179303,3.16817202019104,0.210254768237118,2458003.39560978,1712.20849362144,1.42084,1.99923,3.298,3.7972e-08,1.5803e-08,1.0824e-07,3.8554e-06,3.9201e-05,4.4586e-05,2.3185e-05,1.7875e-08,1.7794e-09,0.00010908,1.449e-05,0.47999,0,0,"S"
"892",903,4182,14.4,2.945,0.097,3.5595,0.115,2458600.5,0.634286706182088,1.98271874342189,0.725106602371331,6.70416450734388,294.873989504903,236.358793397585,190.136676848834,3.24033088447245,0.353030644574009,2459081.65744557,1019.74150270836,0.0284265,1.79639,3.572,2.5129e-08,2.306e-09,4.9278e-08,3.7629e-06,2.7299e-05,2.7435e-05,4.2928e-06,3.7686e-09,6.1588e-10,1.272e-05,1.779e-06,0.46333,1,1,"S"
"894",905,4214,12.6,6.551,0.412,12.6,0.385,2458600.5,0.0619277981029943,2.41660015319624,2.26694542681344,5.75333152939269,246.738948860898,279.495627984277,3.26343812611487,2.56625487957905,0.262359549124123,2458588.06119937,1372.16274841852,1.28205,2.43307,3.507,4.2251e-08,1.0512e-08,1.0318e-07,4.7761e-06,4.2843e-05,5.7658e-05,3.9238e-05,1.1163e-08,1.7118e-09,0.00014954,8.9529e-06,0.46803,0,0,"V"
"895",906,4221,12.3,9.636,0.209,3.8732,0.121,2458600.5,0.295981548052319,2.36662481660873,1.66614753972984,3.74082503282962,206.820482182113,217.929631815388,266.580131028042,3.06710209348761,0.270713524136743,2458945.58755804,1329.81904449723,0.681142,2.27206,3.484,4.0078e-08,8.097e-09,9.3522e-08,4.767e-06,5.8349e-05,5.8765e-05,8.5324e-06,1.0494e-08,1.3893e-09,3.2637e-05,6.8246e-06,0.50533,0,0,"S"
"897",908,4271,12.8,7.675,0.119,2.8087,0.17,2458600.5,0.248543981837922,2.36835602834198,1.77971539064802,9.26887496354489,184.388645107677,183.977330897766,356.730611298044,2.95699666603594,0.270416750698947,2458612.59018559,1331.27847690465,0.778018,2.50211,3.487,3.7654e-08,7.1743e-09,8.9826e-08,3.9426e-06,1.9668e-05,2.0543e-05,6.3548e-06,8.9574e-09,1.2287e-09,2.3521e-05,6.0491e-06,0.44749,0,0,"S"
"899",910,4286,13.4,5.9,0.214,5.494,0.1,2458600.5,0.186460398041964,2.2079734390441,1.79627383273385,5.48289030270187,52.9175641930122,257.42067519429,38.8151838900194,2.61967304535435,0.300409253999259,2458471.29231624,1198.36521414513,0.790948,2.64768,3.631,3.8177e-08,7.4131e-09,8.686e-08,4.8251e-06,4.0177e-05,4.2165e-05,1.3222e-05,8.7953e-09,1.5129e-09,4.3779e-05,6.0351e-06,0.47377,0,0,"S"
"901",912,4298,12.8,7.938,0.256,26,0.231,2458600.5,0.171142200252274,2.24387108205912,1.85985004799307,5.08601566803723,104.400609980572,272.627036868067,275.595781864482,2.62789211612517,0.293229204015455,2458888.34383336,1227.70854700075,0.869056,2.84125,3.608,4.7744e-08,6.8729e-09,1.0735e-07,3.4953e-06,5.412e-05,5.4895e-05,1.0723e-05,8.0491e-09,1.3472e-09,3.7012e-05,5.6406e-06,0.43268,0,0,"S"
